index,movie_id,movie_name,genres,overview,original_language
446,860,戰爭遊戲,"[{'id': 53, 'name': '惊悚'}, {'id': 18, 'name': '剧情'}, {'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}, {'id': 878, 'name': '科幻'}]",大衛•萊特曼（馬修•布羅德里克飾）是一位天才少年，他將業餘時間全都投在了電腦遊戲上。一天，他通過搜索，搜到了一台網絡電腦，簡單破解後，他開始玩一個叫做“全球熱核戰爭”的遊戲，一個模擬世界大戰的遊戲。但大衛並不知道，隱藏在“全球熱核戰爭”之後的，竟是美國軍方的戰爭操作計劃響應系統（WOPR）。這個機密系統控制著美國軍方的武器，而大衛啟動的“全球熱核戰爭”遊戲竟然導致系統自動準備發射核彈！第三次世界大戰一觸即發，各國軍隊嚴陣以待，而大衛不得不行動起來，他要用自己的黑客技術阻止電腦發射核彈，阻止這一切。,en
447,861,魔鬼總動員,"[{'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}, {'id': 878, 'name': '科幻'}]",未來世界西元二○八四年，地球經歷第三次世界大戰後，人類在外太空建立殖地，但政局仍是動盪不安的。一名建築工人家有美眷，也有很好的朋友，生活應是美滿的，可是他卻一直怪夢連連，夢著他在紅色星球過著奇特的生活，並有神祕女子出現。他的朋友勸他該去度個假。於是他找到了虛擬旅行，指定到火星去，做一赴驚險刺激的冒險旅程……,en
448,862,玩具總動員,"[{'id': 16, 'name': '动画'}, {'id': 12, 'name': '冒险'}, {'id': 10751, 'name': '家庭'}, {'id': 35, 'name': '喜剧'}]",傳統牛仔玩偶「胡迪」（Woody）是小屁孩安弟（Andy）最喜歡的玩具，可是熱門玩具「巴斯光年」來了之後讓胡迪失寵。胡迪為了要趕走巴斯卻反被其他玩具們唾棄，之後意外與巴斯一起陷入致命危機，兩個冤家的冒險之旅也由此展開。巴斯光年原本深信自己是要拯救地球的太空騎警，但他後來卻發現自己只是個玩具遂陷入沮喪。當巴斯萬念俱灰，胡迪則設法要逃出玩具虐待狂阿薛的家；眼看安弟要搬家了，他們即將失去小主人，胡迪和巴斯必須團結合作，才能回到小主人的身邊。,en
449,863,玩具總動員2,"[{'id': 16, 'name': '动画'}, {'id': 35, 'name': '喜剧'}, {'id': 10751, 'name': '家庭'}]",在《玩具總動員》之後的某天，主人安迪準備帶胡迪到牛仔俱樂部玩，但不慎將胡迪的胳膊縫線弄斷了，這讓胡迪十分憂鬱，擔心主人會將自己拋棄。不久，安迪的媽媽在家進行大掃除時準備將舊企鵝Wheezy扔掉，胡迪決定從院子把Wheezy拯救回來。當胡迪騎著小狗Buster將Wheezy救回時，自己卻被遺留在院子裡。玩具商艾耳在院子發現了胡迪，經交涉後由於無法獲得胡迪這個絕版玩具，艾耳偷走胡迪，把他帶到了他自己的玩具工廠。巴斯光年嘗試從艾耳手中拯救胡迪卻未能成功，但是玩具們獲悉胡迪就在艾耳的玩具工廠後，巴斯和彈簧狗、番薯頭先生、恐龍及豬仔錢罐火腿開始了拯救胡迪的任務。反鬥奇兵2，反鬥奇兵續集，玩具的故事2，ToyStory2,en
450,865,魔鬼阿諾,"[{'id': 878, 'name': '科幻'}, {'id': 28, 'name': '动作'}, {'id': 53, 'name': '惊悚'}]",西元2017年，世界經濟蕭條，電視完全由政府控制。貧苦的大眾以觀看暴力節目為樂。政府為了提高收視率，希望能找到合適人選擔任其中主角，於是看上身為警察的班理查（阿諾史瓦辛格），羅織罪名，將他關入大牢。班只有兩種選擇，一是終生監禁，另一是上節目，滿足觀眾觀看暴力的需求。班於是答應參與演出，希望能在節目中生存下去，並找機會推翻這種醜陋的制度。,en
451,866,尋找新樂園,"[{'id': 18, 'name': '剧情'}]",本片根據亞倫尼創作的舞台劇「那位曾經是彼得潘的男人」改編而成，故事背景設在1904年的倫敦，敘述蘇格蘭劇作家詹姆斯貝瑞和一名寡婦以及她的三個孩子的友誼。這段友誼啟發了貝瑞創作的靈感，寫出後來名聞世界同書經典《小飛俠彼得潘》。電影從詹姆斯貝瑞如何得到靈感創造出小飛俠這個人物開始，一直到將這本劇作搬上舞台首映那一夜，這一夜不但改變了詹姆斯貝瑞的一生，也將會改變他身邊所有的人的生活。,en
452,867,銀色獵物,"[{'id': 18, 'name': '剧情'}, {'id': 53, 'name': '惊悚'}]",剛離婚的女編輯卡莉（SharonStone飾）新近搬入位於紐約曼哈頓一棟高聳入雲的豪華公寓，但遷居後不久卡莉便覺得自己常常有被人偷窺的感覺，這究竟是她太多疑還是真有其事？如果是後者，又會是誰在監看她的一舉一動？是年輕又英俊多金的柴克（WilliamBaldwin飾），還是遇上寫作瓶頸的暢銷小說作家傑克（TomBerenger飾）？在得知前任房客的「意外」後，卡莉的生活陷入一連串的刺激和迷惑中，而這棟公寓也籠罩於死亡陰影與詭異的氣氛中…,en
453,869,決戰猩球,"[{'id': 53, 'name': '惊悚'}, {'id': 878, 'name': '科幻'}, {'id': 28, 'name': '动作'}, {'id': 12, 'name': '冒险'}]",公元2029年，人類為了尋求更大的生活空間而前往其他星球發展。在尋找適合的星球的途中，人類開始用某種新技術培養猩猩，使牠們的學習能力變強，讓猩猩代替人類完成一些簡單的工作。在一次星際巡察任務中，身為太空人男主角的猩猩，所駕駛的飛船遭遇了宇宙黑洞與太空基地失去聯繫。為了拯救自己的搭檔，男主角不顧阻攔獨自一人駕駛飛船到星際進行搜索。可是，最終飛船墜毀到了一個陌生的星球上。,en
454,870,淨琉璃,"[{'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}]",,ja
455,871,浩劫餘生,"[{'id': 878, 'name': '科幻'}, {'id': 12, 'name': '冒险'}, {'id': 18, 'name': '剧情'}, {'id': 28, 'name': '动作'}]",一艘出發自二十世紀的宇宙飛船經過6個月的近光速飛行，相當於經歷了七百年時間，船長泰勒（CharltonHeston飾）設定自動飛行狀態後，飛船最終墜落在公元3978年的一顆陌生星球上。泰勒和兩名倖存隊員發現該星球與地球環境相當，而且竟然存在沒有語言能力靠採集為生的人類，不待泰勒進行進一步的考察，一群具有智能的人猿突然出現將一眾人類捕獲。原來這顆星球的主人是人猿，人類只不過是供他們捕獵研究的野獸，人猿博士基拉（KimHunter飾）和男友康奈利分別進行著人類行為學和人猿歷史的研究，喉部受傷的泰勒暫時失去語言能力，但他的溝通行為很快引起了基拉的注意，在頑固的人猿學術界引發了爭議。一直設法爭取自由的泰勒不久終於發現了人猿星球的真相……,en
456,872,萬花嬉春,"[{'id': 35, 'name': '喜剧'}, {'id': 10402, 'name': '音乐'}, {'id': 10749, 'name': '爱情'}]",本片被選為被公認為史上最偉大歌舞片之一。2007美國電影學會影史百大影片第五名；2006美國電影學會影史最佳歌舞片；1953奧斯卡金像獎最佳女配角、電影配樂提名；1953英國金像獎最佳影片提名、金球獎歌舞喜劇類最佳男主角。在無聲電影時代，演員表演的身體動作遠比聲音重要，Lina和Don正是憑著姣好的外型而成為大受歡迎的明星搭檔。然而，隨著技術發展，有聲電影的出現，讓聲音難聽的Lina受到極大的考驗…。後來，Don請來聲音甜美的Kathy為Lina配音，這樣的合作讓Lina聲名大噪，但走紅的Lina卻越來越高傲。另一方面，愛上Kathy的Don正思考著要如何讓才藝俱佳的Kathy獲得該有的名譽和地位呢？就在一場大雨中，Don獲得無限的靈感並找到答案…。《萬花嬉春》由唱作俱佳、演而優則導的金凱利與史丹利杜寧聯手打造。與他在鏡頭前分庭抗禮的唐納奧康諾，則以彈簧般的舞技和喜感，喧賓奪主在金球獎封王。不久前離世的女星黛比雷諾，也以新秀之姿躍為五○年代的美國甜心。,en
457,874,良相佐國,"[{'id': 18, 'name': '剧情'}, {'id': 36, 'name': '历史'}]",《良相佐國》（英語：AManforAllSeasons）是一套1966年英國傳記電影，講述16世紀英國亨利八世時代著名大臣湯瑪斯·摩爾的故事。此片由佛烈·辛尼曼執導，男主角是保羅·史考菲及勞勃·蕭。在第39屆奧斯卡金像獎提名8個獎項，更於1967年頒獎典禮上中獲6項大獎，包括最佳影片獎、最佳導演獎、最佳改編劇本、最佳男主角、最佳攝影和最佳服裝設計獎。,en
458,879,虎克船長,"[{'id': 12, 'name': '冒险'}, {'id': 14, 'name': '奇幻'}, {'id': 35, 'name': '喜剧'}, {'id': 10751, 'name': '家庭'}]",「結果，小飛俠英勇地擊敗了虎克船長，救出溫蒂姊弟三人，送他們回倫敦的家，從此以後，他們過著幸福快樂的生活。」許多人認為，「小飛俠」彼德潘故事的結局，就是這樣了。其實不然。在「小飛俠」故事「結束」了近百年之後，一個叫彼德潘寧(羅賓威廉斯飾)的銀行家，偕同妻兒到倫敦參加「溫蒂婆婆」頒獎典禮「溫蒂婆婆」數十年來一直熱心幫助孤兒，因此獲獎，就連彼得他自己，也是12歲那年由溫蒂婆婆的幫助才順利被人收養的。正當大家喜氣洋洋地為溫蒂婆慶祝時，彼德赫然發現暫時借住在溫蒂婆婆家裏的一兒一女無故失蹤，現場只留下一張字條，寫著「虎克船長」，倫敦警方認為這一定是綁匪開的惡意的玩笑，因為大家都聽過溫蒂和虎克船長的故事。只有溫蒂婆婆相信那的確是虎克船長從夢幻島回到這裡來搗蛋，只有彼德救了他的孩子，然而，他怎樣也不相信自己是大名鼎鼎的小飛俠，他不相信自己能飛，他完全忘了12歲以前的生活……。,en
459,881,軍官與魔鬼,"[{'id': 18, 'name': '剧情'}]",個性草率的新進律師，與另一位熱心檢察官聯手調查一宗海軍陸戰隊同袍相殘的案件。其中還牽涉忠貞服從與理性正義之間的複雜矛盾，雙方有多場針鋒相對的對手戲。,en
460,884,慾望號快車,"[{'id': 18, 'name': '剧情'}, {'id': 53, 'name': '惊悚'}]",電影制片人詹姆斯（JamesSpader飾）沉迷於性事，在女友凱瑟琳之外尚有不少情人。一次開車回傢的路上他與另一輛車相撞，詹姆斯腿部重傷，對面車中的夫妻兩人則丈夫死亡妻子海倫（HollyHunter飾）負傷，詹姆斯在報廢車場偶遇海倫，兩人由此結識，不久海倫帶他參觀瞭由醫生沃甘主持的撞車活動，這些愛好者熱衷用真實的撞車還原某些事故，詹姆斯進入瞭一個匪夷所思的圈子。沃甘身份神秘，宣揚撞車是釋放自我的有效途徑，為此不惜以身犯險。隨著詹姆斯與沃甘的交往不斷加深，兩人終於在車上發生瞭關系，而隨後沃甘駕車撞擊詹姆斯與凱瑟琳卻致使自己死亡。詹姆斯大難不死後又駕駛者一輛廢舊汽車撞向瞭凱瑟琳……本片獲1996年加拿大吉尼獎導演獎等多項褒獎。,en
461,887,黃金時代,"[{'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}, {'id': 10752, 'name': '战争'}]",本片獲得奧斯卡七項大獎，佛德瑞馬屈(FredricMarch)、哈洛羅素(HaroldRussell)、威廉惠勒(WilliamWyler)分獲最佳男主角、最佳男配角、最佳導演獎。故事發生在1945年，弗雷德（DanaAndrews飾），艾爾（FredricMarch飾）和霍莫（HaroldRussell飾）是三名剛剛走下戰場的軍人，即將回到久違的家鄉，即將見到久別的親人，雖然三人的境遇各不相同，但內心中的激動和忐忑卻別無二致，分別在即，他麼許下了再相聚的約定。丈夫艾爾的平安歸來讓米莉（MyrnaLoy飾）的內心陷入狂喜久久不能平靜，帶著已經長大成人的一雙兒女，四口之家的未來幸福而又光明。弗雷德就沒有這麼幸運了，不僅父母的狀況不容樂觀，新婚的妻子也風流成性夜夜出沒於歡場之中。對於霍莫來說，戰爭給自己帶來的殘疾成為了壓在親人和愛人肩上的重擔，在自責和悔恨中，他終日悶悶不樂。約定的日子很快就到來了，此時的三人尚不知，這一次再會即將改變他們的命運。,en
462,891,大陰謀,"[{'id': 18, 'name': '剧情'}, {'id': 36, 'name': '历史'}, {'id': 9648, 'name': '悬疑'}, {'id': 53, 'name': '惊悚'}]",本片獲得四座奧斯卡大獎:最佳男配角、最佳藝術指導、最佳音效、最佳改編劇本。是根據兩名記者鮑伯伍德沃德(勞勃瑞福)和卡爾伯恩斯坦(達斯汀霍夫曼)的紀錄拍攝而成，內容是有關1972年民主黨總部水門大廈遭人侵入的調查過程。一件看似尋常的竊案，卻如雪球般越滾越大，揭開了一樁牽涉到美國政府最高層級的陰謀。靠著內線人士「深喉嚨」的密報，再加上另一名深懷罪惡感的簿記員的協助，兩名記者抽絲剝繭，揭開了後來人們熟知的水門案，導致了尼克森總統必須辭職下台。,en
463,895,安德烈·魯布廖夫,"[{'id': 18, 'name': '剧情'}, {'id': 36, 'name': '历史'}]",15世紀初，俄羅斯動盪時期。著名聖像畫家安德烈·盧布廖夫（AnatoliSolonitsyn飾）在大公的邀請下前往莫斯科為教堂作畫，受到了貴族式的服務與對待。然而，盧布廖夫卻身處在一個飽受韃靼人鐵蹄踐踏和充滿災難殘殺的悲慘時代。目睹了黎民百姓在大公暴政下的水深火熱，盧布廖夫毅然離開教堂返回修道院。不久，盧布廖夫被迫再度回到莫斯科進行聖像創作。然而面對居民被無辜的殘殺，教堂在戰火中被無情的摧毀，盧布廖夫再次陷入藝術與現實巨大反差的質疑之中，拒絕繼續作畫。1423年，韃靼人的軍隊終於被趕出俄羅斯的大地。在經歷了炮火、鮮血的錘煉洗禮後的盧布廖夫，終於完成了傳世名作《三位一體》的創作。由蘇聯電影大師安德烈·塔科夫斯基執導的曠世史詩巨作《安德烈·盧布廖夫》，用塔式特有的詩化電影語言和如歷史壁畫一般的濃重畫筆，呈現了15世紀俄羅斯著名聖像畫家安德烈·盧布廖夫漂泊與抉擇的一生。本片榮獲1969年第22屆戛納電影節費比西獎。,ru
464,897,大河之歌,"[{'id': 18, 'name': '剧情'}]",,bn
465,898,阿爾卡特茲的養鳥人,"[{'id': 80, 'name': '犯罪'}, {'id': 18, 'name': '剧情'}]",監獄電影中的代表作，改編自真人真事。桀驁不馴的青年勞勃斯．特勞德被判終身監禁，某日有一隻生病的小鳥飛進他的牢房，在他細心呵護下竟然將小鳥醫好了。他從此在獄中發奮研究，成為國際知名的鳥類學家。期間他要對抗過分保護他的母親和粗暴的監獄長，也依舊不改其志，最後透過作家湯姆．加迪斯將他的傳奇故事流傳於世。導演約翰．弗蘭肯海默以嚴謹手法詮釋這個基本上相當靜態的故事，雖然沒有一般逃獄電影的緊張刺激動作，但氣氛依舊緊湊動人。蘭卡斯特充分掌握住主人翁的氣質和感情，扮演獄友的特利．薩瓦萊斯亦十分搶戲。,en
466,901,城市之光,"[{'id': 35, 'name': '喜剧'}, {'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}]",《{城市之光}》是卓別林(CharlesChaplin)身兼編劇、導演、作曲與主演於一身。這部片是卓別林第一部運用音響效果的影片，但無對白，因為當時他仍認為對話會破壞演員的表演。影片描述了一個小流浪漢愛上一位雙眼失明的賣花阿妹，為了醫好她的眼睛，小流浪漢拚命賺錢，參加拳擊比賽，在夜店裡當打手等。治好眼睛的賣花女，通過雙手的觸摸而明白了流浪漢的真面目。片中小流浪漢為了幫助雙眼失明的賣花女，以掃街工人、拳擊手、富有的花花公子等各種逗趣造型與橋段出現，然而在流浪漢與賣花女的浪漫故事中，卻同時包含對當時社會環境與階級不平的嘲諷與批判，使得笑中帶淚的《城市之光》成為卓別林在商業上及藝術上最為成功的傑作。,en
467,902,童夢失魂夜,"[{'id': 14, 'name': '奇幻'}, {'id': 878, 'name': '科幻'}, {'id': 12, 'name': '冒险'}]",,fr
468,903,鐵窗喋血,"[{'id': 80, 'name': '犯罪'}, {'id': 18, 'name': '剧情'}]",血氣方剛的路克﹝保羅紐曼飾﹞衝動又有勇無謀，常為了鬥毆等罪名進出監獄，但他不服從制度的態度卻也讓他贏得獄友們的敬重，然而不久之後卻傳來路克的母親去世的消息，獄方害怕路克為參加喪禮逃獄，因此將他關進緊閉室，但與母親感情甚篤的路克卻不放棄任何能離開這裡探望母親的機會...。,en
469,907,齊瓦哥醫生,"[{'id': 18, 'name': '剧情'}, {'id': 10749, 'name': '爱情'}, {'id': 10752, 'name': '战争'}]",1958年獲得諾貝爾文學獎、俄國大文豪巴斯特納克所著的文學巨著所改編的電影。戰火四起，莫斯科陷入動盪中，徵召為軍醫的齊瓦哥和拉娜在烽火中相遇。軍隊在炮火中前進，酷寒到暖春，遍地積雪到綠草如茵，齊瓦哥和拉娜也在日復一日的相處之中，從陌生變為熟稔，愛意由此而生。自此齊瓦哥幾度徘徊在妻子東妮雅和情人拉娜之間，百轉千迴，卻始終無法忘情於拉娜。連綿的戰火讓齊瓦哥遭到游擊隊強行挾持為駐隊醫師，在萬里冰雪的無情戰場，飽受和情人分隔兩地的折磨。然而他們顛簸困頓卻百般迴繞的愛情，早已將對方深鑄在滄桑的年歲裡。,en
470,913,天羅地網,"[{'id': 18, 'name': '剧情'}, {'id': 80, 'name': '犯罪'}, {'id': 10749, 'name': '爱情'}]",湯瑪斯柯朗是個白手起家的億萬富翁，他的財富可以讓他得到任何東西和任何女人，但有些東西世金錢買不到的，因此他開始嘗試無法用金錢得到的挑戰。當一間世界級的美術館警鈴大作，警方發現一名雅賊偷走一幅印象派大師莫內的無價名畫，可是他們絕對不會懷疑到湯瑪斯柯朗的身上，不過有一個人卻對他起了疑心──凱瑟琳班寧，一個聰明的女調查員，她必須不擇手段地找到這幅名畫並且將它送回美術館。她跟湯瑪斯一樣對這個警察抓小偷的遊戲非常投入，而且她也漸漸地找出他涉案的蛛絲馬跡，於是柯朗終於遇到棋逢敵手的對手。不過這種鬥智鬥力的遊戲，總只有一個人會贏……,en
471,914,大獨裁者,"[{'id': 35, 'name': '喜剧'}]",查理．卓別林自導自演的第一部有聲片，此片拍攝於希特勒氣焰最為囂張之時，片中對希特勒大加諷刺的情節顯示了其道德勇氣可嘉的一面。劇情描述猶太人理髮師查理，因為獨裁者興傑爾對猶太人下達了逮捕令而東躲西藏。不料在奧國邊境時，卻被駐守在那裏的德軍誤認為他就是興傑爾，於是他趁機作了一場維護民主主義的大演說。該片並不是卓別林的傑作，理髮匠部分平平無奇，獨裁者部分則有淋漓暢快的效果，尤以地球舞一場令人歎為觀止。最後的演說內容精彩，但表現方式值得商確。,en
472,919,血戰：最後的吸血鬼,"[{'id': 16, 'name': '动画'}, {'id': 14, 'name': '奇幻'}, {'id': 27, 'name': '恐怖'}]",描述一位名叫小夜的少女與稱為翼手的生物之間的戰鬥。1966年秋天。時值越戰時期，在日本國內的美國空軍橫田基地內，不時可見F4幻影戰鬥機頻繁起降，空氣中充斥著一股殺戮的氣氛；就在此時，基地附近的市區連續發生了離奇的命案。地下鐵，銀座線，正駛著通往淺草的最後一班列車，一名少女出現在空蕩的車廂內，她擁有令大人感到刺眼的眼神，緊閉著雙唇欲訴說她內心的真正意念，她的名字叫小夜；她是「組織」為了打倒潛伏於人類社會裡的吸血鬼「翼手」，因而派遣至人類社會的救世主。穿著水手服的小夜，手持日本武士刀作為武器，潛入了基地內的美國學校...。,ja
473,920,汽車總動員,"[{'id': 16, 'name': '动画'}, {'id': 12, 'name': '冒险'}, {'id': 35, 'name': '喜剧'}, {'id': 10751, 'name': '家庭'}]","主角閃電麥坤（LightningMcQueen）是一輛渴望贏得「活塞杯汽車大賽」（PistonCupChampionship）的新晉賽車，在賽事的最後一圈與路霸（ChickHicks）與前冠軍史崔威勒（""TheKing"",StripWeathers）同時衝線，三車將於七天後在加利福尼亞洲舉行的附加賽中分出勝負。麥坤急盼勝出比賽以擺脫舊贊助商和取代前冠軍的地位，為搶先抵達賽車場開始練習而要求接載他的運輸卡車夥伴麥大叔通霄行駛。麥大叔在路上因倦打盹並被四輛街頭賽車嚇倒，導致麥坤在睡夢中溜出公路。麥坤驚醒後在黑夜中迷路，闖進了冷清的油車水鎮（RadiatorSprings）並破壞了鎮上的主要道路。",en
474,921,最後一擊,"[{'id': 10749, 'name': '爱情'}, {'id': 18, 'name': '剧情'}, {'id': 36, 'name': '历史'}]",本片根據1930年代真人實事故事改編，羅素克洛和芮妮齊薇格主演，朗霍華執導。一個失意的拳擊手排除萬難力爭上游擊敗對手，而成為全民英雄的故事。,en
475,922,你看見死亡的顏色嗎？,"[{'id': 18, 'name': '剧情'}, {'id': 14, 'name': '奇幻'}, {'id': 37, 'name': '西部'}]",威廉布萊克﹝強尼戴普飾﹞在雙親去世之後，帶著一張工作通知和一點錢來到遙遠的西部，然而卻在抵達之後才知道原來那張通知早已過期，頓失方向的他在某次衝突中為了自衛而殺人，無依無靠的布萊克，只能繼續往西邊走，消失在沙漠、草叢之中...。,en
476,923,生人勿近,"[{'id': 27, 'name': '恐怖'}]","一場可怕的瘟疫席捲了整個世界,滿世界被瘟疫襲倒之後,成百上千萬的屍體被感染變成了吸血的殭屍。不管是死人還是活人,只要被殭屍吸去鮮血,就會也立刻殭屍.殭屍電影的真正集大成之作是A·羅梅羅的《殭屍三部曲》之二，拍攝於1979年的《殭屍的黎明》（Dawnofthedead）。這部投資依然不足500k的小電影帶來了全美超過20M,全球超過55M的驚人票房，也徹底奠定了羅梅羅殭屍電影大師的地位。《殭屍的黎明》在完善了殭屍基本設定的同時，成功的引進了之後始終佔據核心地位的城市元素。破敗無人的大型城市，四處遊走的喪屍，絕望的尋求生存的人類，DOTD幾乎可以被稱為現代殭屍電影字典。更可貴的是，在恐怖，逃亡以外，羅梅羅不吝筆墨的大量描寫了人處於極端環境中的各種心理活動:恐懼，迷茫，瘋狂，種群概念模糊的失落等等，這些元素綜合在一切，終於使殭屍電影超越了初級的恐怖電影，進化為了一類非常獨特的類型。而《殭屍的黎明》本身也被供為了殭屍影迷心中的神作，成為了clut經典。",en
477,924,活人生吃,"[{'id': 28, 'name': '动作'}, {'id': 27, 'name': '恐怖'}]",本片重拍自1978的經典災難型恐怖片，敘述人類的日常生活中常常跟進食一樣，在消化一切。而殭屍的進食行為和我們的社會有時也一樣，是無意識的在消化一切。安娜克拉克（莎拉波莉飾）歷經恐怖的一夜，第二天早上從她位於威斯康辛市郊的家逃出來，遇上一小群倖存者，其中包括一位冷靜的警官肯尼（文恩萊姆斯飾），一位謙虛的電器銷售員麥可（傑克韋伯飾），一位街頭莽漢安德（麥基菲佛飾）和他的妻子，這群人逃到郊區一棟廢棄的大型購物中心避難。隨著外面的世界越來越恐怖，大群的恐怖殭屍組成了一隻軍隊，不停地設法攻入購物中心，倖存者不但要對抗不死之屍，還要對抗彼此以及內心的恐懼與懷疑。這幾位購物中心的居民，被孤立於原本的世界之外，這裡成了人類最後的堡壘，他們得學會如何與彼此共存，並且運用所有可用的資源來保全性命，更重要的是--保全人性…本片的殭屍造型揚棄了電腦動畫，化妝師安德森的設計取材自現實世界（他和他的小組蒐集了一本各種犯罪現場與法醫解剖的照片），再融入傳統的殭屍傳說（非洲與拉丁美洲的傳說），運用全新的技術與素材，創造出片中活殭屍的”死相”與”腐敗”，描繪出讓人恐懼不已的各種外觀。安德森不但要創造出殭屍們的恐怖新貌，還得面對每天要在片場創造出數百位活殭屍的大挑戰，最高記錄是一次出動了50位化妝師來幫演員們做特效化妝。【活人生吃】中最重要場景---郊外的購物中心，在1979年的原作中是在匹茲堡的一座購物中心所拍攝，為了避開營業時間，當時的拍攝時間是從午夜到早晨六點。此次製作小組在勘查過北美、日本，甚至英國等地的購物中心後，則選定一座位於加拿大多倫多，廢棄已久已有二十年屋齡的針丘廣場購物中心，並運用短短八週的時間，將這廢棄已久的老購物中心，改造成一棟摩登現代的大型ShoppingMall。,en
478,926,驚爆銀河系,"[{'id': 35, 'name': '喜剧'}, {'id': 10751, 'name': '家庭'}, {'id': 878, 'name': '科幻'}, {'id': 12, 'name': '冒险'}]",「銀河探險隊」是一齣早已停播多年的電視影集，對劇中的演員來說，參與該影集的演出只是一種養家活口的方式。然而，對於誤將接收到的電視影集當成紀錄片的瑟米星球的人來說，這些演員卻成了拯救他們免於邪惡的薩瑞斯將軍毒手的希望，因而在該影集的懷舊年會上，將穿著戲服的昆西艦長（提姆艾倫）、托妮副艦長（雪歌妮薇佛）以及一干演員傳送到太空船上...要這群銀河探險隊成員比照影集中的人物，解救他們免於毀滅的命運；被逼上陣的這群假英雄要如何完成這件不可能的太空任務呢？,en
479,927,小精靈,"[{'id': 14, 'name': '奇幻'}, {'id': 27, 'name': '恐怖'}, {'id': 35, 'name': '喜剧'}]",比利之父倫德路經中國城一家古董店，看中一隻靈巧的小精靈，想送給比利當聖誕禮物，店主老翁堅持不賣，但是老翁的孫子偷偷將小精靈賣給倫德，但因破壞了小精靈的三大禁忌，無意間製造了一群無法無天的小怪獸為非作歹，引起當地小鎮一陣恐慌。為了抑制暴動擴散，比利決定偕同好友凱莉一同對抗，以防止這群狂歡作樂的幼獸，吞沒整個小鎮……,en
480,928,小精靈2,"[{'id': 35, 'name': '喜剧'}, {'id': 27, 'name': '恐怖'}, {'id': 14, 'name': '奇幻'}]",,en
481,929,酷斯拉,"[{'id': 878, 'name': '科幻'}, {'id': 28, 'name': '动作'}, {'id': 53, 'name': '惊悚'}]",一道炫光劃過天際，太平洋上波濤洶湧，海浪以不可思議的速度將一架貨機捲入海底；在巴哈馬叢林中，巨大的腳印開出一條詭異的通路來；一艘在美國海岸外翻覆的輪船，掀起驚駭大浪，所到之處皆成廢墟，而這股力量直朝一座人口密集的小島─紐約而來。它是所有神秘恐怖力量的源頭，如今直逼紐約曼哈頓。它的出現使得科學家、電視播報員，甚至軍隊都聚集在一起，大家必須攜手同心來擊退這股神秘的力量，以免為時已晚--它便是橫掃影壇的怪獸《酷斯拉》。,en
482,935,奇愛博士,"[{'id': 18, 'name': '剧情'}, {'id': 35, 'name': '喜剧'}, {'id': 10752, 'name': '战争'}]",大導演史丹利庫布力克最膾炙人口的代表作，曾入圍當年奧斯卡獎最佳男主角（彼得謝勒）、最佳導演、最佳影片、以及最佳改編劇本（改編自彼得喬治的《紅色警報》），並於1989年榮獲美國國家電影保護局指定為當代最具影響力的影史經典名片之一。在這部充滿政治嘲諷和揶揄的黑色喜劇片中，一位瘋狂的美國將軍因相信蘇俄正陰謀腐化美國人民，而決定對蘇聯發射原子彈，此舉將會導致蘇聯反攻，引發毀滅全世界的第三次世界大戰…在這部歷久彌新的影史經典中，彼得謝勒一人分飾三個角色：美國總統、英國軍官、以及德籍天才科學家兼前納粹黨員-奇愛博士。,en
483,938,黃昏雙鏢客,"[{'id': 37, 'name': '西部'}]","瑟吉歐．萊昂內與克林特．伊斯特伍德合作的「鏢客""三部曲的第二部，也是李．范．克裡夫一鳴驚人的代表作。伊斯特伍德繼續扮演獨來獨往的無名槍手，意圖緝拿變態狂的壞蛋印第奧換取獎金，不料半途殺出另一名厲害的槍手莫蒂默也有意捉拿印第奧，兩人之間明爭暗鬥卻誰也不能得手。最後兩人只好合作對付壞蛋，事成後卻發展莫蒂默根本不是為了錢，而是為妹妹報仇。導演在上集原有的風格上加強了人性的描寫和角色之間撞擊出的火花，使本片成績更上一層樓，成為意大利式西部片的經典。ForaFewDollarsMore，鏢客三部曲2：黃昏雙鏢客，獨行俠江湖伏霸，為錢賣命",it
484,940,貴婦失蹤案,"[{'id': 9648, 'name': '悬疑'}, {'id': 53, 'name': '惊悚'}]",,en
